image,top_3_songs,top_3_scores,bottom_3_songs,bottom_3_scores
1237_我已經下定決心了.jpg,"['084154.mp3', '014738.mp3', '132456.mp3']","[0.171, 0.1634, 0.162]","['122358.mp3', '110447.mp3', '118505.mp3']","[0.0478, 0.0489, 0.0574]"
1019_妳是醫生嗎.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.1579, 0.156, 0.1534]","['122358.mp3', '027804.mp3', '110447.mp3']","[0.0339, 0.0425, 0.0459]"
952_我是她朋友.jpg,"['087322.mp3', '087324.mp3', '013927.mp3']","[0.1795, 0.1747, 0.1726]","['122358.mp3', '110447.mp3', '096403.mp3']","[0.0405, 0.0504, 0.0569]"
820_不要!.jpg,"['096399.mp3', '078845.mp3', '123980.mp3']","[0.223, 0.2032, 0.2012]","['038783.mp3', '038775.mp3', '091184.mp3']","[0.0726, 0.0726, 0.0765]"
262_謝謝妳今天願意來見我.jpg,"['140872.mp3', '099375.mp3', '059653.mp3']","[0.199, 0.1934, 0.1934]","['110447.mp3', '004079.mp3', '029351.mp3']","[0.0448, 0.0491, 0.0529]"
515_到瑞土去.jpg,"['121739.mp3', '123867.mp3', '122398.mp3']","[0.196, 0.1699, 0.1631]","['142567.mp3', '080753.mp3', '064365.mp3']","[0.0459, 0.0459, 0.046]"
448_詐騙.jpg,"['087155.mp3', '085792.mp3', '125618.mp3']","[0.1855, 0.1807, 0.1793]","['064365.mp3', '142567.mp3', '011677.mp3']","[0.0096, 0.0328, 0.0378]"
"777_有很多口味喔,像是巧克力和草莓.jpg","['043018.mp3', '056469.mp3', '003271.mp3']","[0.145, 0.1354, 0.1337]","['110447.mp3', '054468.mp3', '142564.mp3']","[0.034, 0.0356, 0.0449]"
518_小祥小祥小祥小祥小祥小祥小祥.jpg,"['027552.mp3', '113271.mp3', '054236.mp3']","[0.2234, 0.2194, 0.2071]","['004079.mp3', '107951.mp3', '055832.mp3']","[0.0533, 0.0624, 0.0655]"
1124_謝謝妳.jpg,"['014738.mp3', '058221.mp3', '009560.mp3']","[0.2138, 0.2114, 0.2086]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0651, 0.0651, 0.069]"
283_也不是這樣.jpg,"['084154.mp3', '132456.mp3', '036388.mp3']","[0.1691, 0.1616, 0.1606]","['118505.mp3', '096403.mp3', '059709.mp3']","[0.0405, 0.0441, 0.0451]"
258_今後不要再和我扯上關係了.jpg,"['087322.mp3', '055288.mp3', '064366.mp3']","[0.1955, 0.1915, 0.1909]","['110447.mp3', '122358.mp3', '060864.mp3']","[0.0572, 0.0615, 0.0678]"
0_真不敢相信.jpg,"['084154.mp3', '036388.mp3', '055292.mp3']","[0.172, 0.165, 0.1559]","['122358.mp3', '105887.mp3', '049029.mp3']","[0.0355, 0.0391, 0.0428]"
156_全是一些無趣的女人.jpg,"['013927.mp3', '055285.mp3', '027547.mp3']","[0.1842, 0.1818, 0.1818]","['096403.mp3', '039900.mp3', '009918.mp3']","[0.0466, 0.0525, 0.0529]"
473_噁心.jpg,"['054236.mp3', '055288.mp3', '087324.mp3']","[0.2265, 0.2247, 0.2176]","['062529.mp3', '107951.mp3', '073770.mp3']","[0.075, 0.0758, 0.0762]"
608_妳在做什麼.jpg,"['087322.mp3', '054236.mp3', '013927.mp3']","[0.1702, 0.1701, 0.1691]","['073770.mp3', '118505.mp3', '110447.mp3']","[0.0581, 0.0613, 0.0616]"
1191_請問可以點餐嗎.jpg,"['087322.mp3', '087324.mp3', '013927.mp3']","[0.2072, 0.2038, 0.2015]","['122358.mp3', '060864.mp3', '080753.mp3']","[0.0637, 0.079, 0.08]"
67_太過分了.jpg,"['027552.mp3', '058221.mp3', '055293.mp3']","[0.2254, 0.2238, 0.2205]","['004079.mp3', '107951.mp3', '080753.mp3']","[0.0563, 0.0571, 0.0575]"
1252_簡直糟透了.jpg,"['140872.mp3', '058221.mp3', '087322.mp3']","[0.1805, 0.1761, 0.1697]","['122358.mp3', '118505.mp3', '027804.mp3']","[0.0297, 0.0401, 0.0426]"
441_現在終於實現了.jpg,"['087322.mp3', '070426.mp3', '064366.mp3']","[0.1943, 0.19, 0.1898]","['118505.mp3', '115267.mp3', '107951.mp3']","[0.051, 0.0602, 0.0633]"
433_我都還沒說明啊.jpg,"['013927.mp3', '055288.mp3', '087322.mp3']","[0.2036, 0.2016, 0.1999]","['096403.mp3', '027611.mp3', '073770.mp3']","[0.0504, 0.061, 0.0676]"
370_這些該不會都是歌詞吧.jpg,"['142579.mp3', '127266.mp3', '021707.mp3']","[0.146, 0.1459, 0.1457]","['122358.mp3', '096403.mp3', '041570.mp3']","[0.0255, 0.0263, 0.0276]"
292_不是按那邊啦.jpg,"['055288.mp3', '012527.mp3', '027547.mp3']","[0.144, 0.1436, 0.1425]","['122358.mp3', '118505.mp3', '110447.mp3']","[0.0207, 0.0295, 0.0311]"
"1188_討厭討厭,揹我走,抱我走.jpg","['014738.mp3', '084154.mp3', '058221.mp3']","[0.1918, 0.1912, 0.1891]","['107952.mp3', '062187.mp3', '044952.mp3']","[0.0371, 0.0401, 0.0406]"
373_我看看.jpg,"['039530.mp3', '058221.mp3', '084154.mp3']","[0.1665, 0.1663, 0.164]","['110447.mp3', '122358.mp3', '068600.mp3']","[0.0523, 0.0526, 0.0592]"
440_為什麼要喝成這樣.jpg,"['140872.mp3', '055293.mp3', '014738.mp3']","[0.1896, 0.1795, 0.1728]","['060864.mp3', '080753.mp3', '080755.mp3']","[0.0522, 0.0524, 0.0568]"
400_他造成了168億的損失.jpg,"['087155.mp3', '141167.mp3', '045151.mp3']","[0.1642, 0.1617, 0.1599]","['062529.mp3', '060144.mp3', '064365.mp3']","[0.0372, 0.0426, 0.0433]"
857_就是說啊.jpg,"['012527.mp3', '055285.mp3', '027547.mp3']","[0.1655, 0.1637, 0.1637]","['096403.mp3', '122358.mp3', '110447.mp3']","[0.0373, 0.0375, 0.0419]"
424_我們先走了.jpg,"['036388.mp3', '084154.mp3', '048015.mp3']","[0.161, 0.1555, 0.1553]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0133, 0.0263, 0.0277]"
948_怎麼還有人在談那件事啊.jpg,"['084154.mp3', '132456.mp3', '036388.mp3']","[0.1785, 0.17, 0.1695]","['122358.mp3', '038827.mp3', '038829.mp3']","[0.038, 0.0415, 0.0431]"
1148_妳也在啊.jpg,"['070426.mp3', '055285.mp3', '027547.mp3']","[0.1867, 0.1577, 0.1577]","['122358.mp3', '110447.mp3', '115267.mp3']","[0.0399, 0.0436, 0.0482]"
856_對阿.jpg,"['131016.mp3', '083715.mp3', '055113.mp3']","[0.171, 0.1709, 0.1691]","['122358.mp3', '054468.mp3', '110447.mp3']","[0.0469, 0.0489, 0.0508]"
489_我們一起走吧.jpg,"['036388.mp3', '084154.mp3', '007713.mp3']","[0.1829, 0.1813, 0.1694]","['096403.mp3', '122358.mp3', '110447.mp3']","[0.0299, 0.0435, 0.0451]"
26_一輩子跟我一起組樂團嗎.jpg,"['087324.mp3', '055293.mp3', '027547.mp3']","[0.1705, 0.17, 0.1696]","['110447.mp3', '122358.mp3', '054468.mp3']","[0.0582, 0.0589, 0.0695]"
222_畏畏縮縮哭哭啼啼的我.jpg,"['029739.mp3', '010186.mp3', '109905.mp3']","[0.171, 0.1637, 0.1609]","['096403.mp3', '018033.mp3', '059709.mp3']","[0.0515, 0.0561, 0.0703]"
"1208_不好意思,我今天得悄悄行動.jpg","['087322.mp3', '013927.mp3', '129391.mp3']","[0.1774, 0.1764, 0.1748]","['122358.mp3', '107951.mp3', '044950.mp3']","[0.0592, 0.0643, 0.0658]"
479_妳應該有辦法才對.jpg,"['129391.mp3', '087324.mp3', '064366.mp3']","[0.1928, 0.192, 0.1918]","['122358.mp3', '073770.mp3', '027611.mp3']","[0.0624, 0.0714, 0.0732]"
618_我還是想待在惹裡做我自.jpg,"['055293.mp3', '087322.mp3', '087324.mp3']","[0.1949, 0.1933, 0.1914]","['122358.mp3', '115267.mp3', '060144.mp3']","[0.0605, 0.0735, 0.074]"
1140_再一次.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.1852, 0.1764, 0.1667]","['096403.mp3', '068600.mp3', '000368.mp3']","[0.0462, 0.0593, 0.0689]"
729_妳懂不懂觀眾要的是什麼啊.jpg,"['087322.mp3', '058221.mp3', '087324.mp3']","[0.1936, 0.1865, 0.1841]","['060864.mp3', '122358.mp3', '080753.mp3']","[0.0516, 0.0536, 0.0551]"
213_已經不可能了.jpg,"['087322.mp3', '013927.mp3', '054236.mp3']","[0.1841, 0.1817, 0.1807]","['122358.mp3', '110447.mp3', '096403.mp3']","[0.0408, 0.0515, 0.0519]"
1236_我就單刀直入地說了.jpg,"['141873.mp3', '108533.mp3', '148536.mp3']","[0.1809, 0.1809, 0.1803]","['049029.mp3', '122358.mp3', '096403.mp3']","[0.0609, 0.0627, 0.0712]"
1139_今天天氣真好.jpg,"['087322.mp3', '127266.mp3', '013927.mp3']","[0.185, 0.1846, 0.184]","['110447.mp3', '122358.mp3', '115267.mp3']","[0.058, 0.0588, 0.0592]"
1_我也一樣.jpg,"['021707.mp3', '055288.mp3', '064366.mp3']","[0.1808, 0.1799, 0.1784]","['060144.mp3', '115267.mp3', '080693.mp3']","[0.0609, 0.0614, 0.0632]"
854_對啊.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1817, 0.177, 0.1753]","['122358.mp3', '049029.mp3', '110447.mp3']","[0.0417, 0.0434, 0.0465]"
1043_我還以為妳真的死掉了.jpg,"['084154.mp3', '007713.mp3', '062449.mp3']","[0.1528, 0.1495, 0.1493]","['110447.mp3', '122358.mp3', '038827.mp3']","[0.0468, 0.0516, 0.0526]"
844_妳到底在說什麼啊.jpg,"['087322.mp3', '013927.mp3', '087324.mp3']","[0.1795, 0.1706, 0.1696]","['110447.mp3', '122358.mp3', '054468.mp3']","[0.0412, 0.0422, 0.0543]"
1218_別讓我講這麼多次.jpg,"['101951.mp3', '073193.mp3', '142949.mp3']","[0.1956, 0.1883, 0.1858]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.053, 0.053, 0.0557]"
97_愛音泡澡.jpg,"['070426.mp3', '074386.mp3', '129391.mp3']","[0.1799, 0.1548, 0.1537]","['133781.mp3', '096403.mp3', '109446.mp3']","[0.0323, 0.0453, 0.0475]"
376_我都說一直都有在看了啊.jpg,"['013927.mp3', '087324.mp3', '129391.mp3']","[0.2122, 0.2096, 0.2079]","['096403.mp3', '096718.mp3', '003778.mp3']","[0.0332, 0.0622, 0.0678]"
"1228_對不起,最近都沒更新影片.jpg","['087322.mp3', '087324.mp3', '129391.mp3']","[0.1998, 0.1916, 0.1886]","['096403.mp3', '001259.mp3', '110447.mp3']","[0.0522, 0.0542, 0.0553]"
801_這樣啊.jpg,"['036388.mp3', '084154.mp3', '048015.mp3']","[0.1619, 0.1599, 0.1518]","['110447.mp3', '056520.mp3', '105887.mp3']","[0.0433, 0.0442, 0.045]"
86_是又怎樣.jpg,"['087322.mp3', '055288.mp3', '087324.mp3']","[0.1892, 0.1866, 0.186]","['122358.mp3', '110447.mp3', '062529.mp3']","[0.0616, 0.0638, 0.0648]"
650_她怎麼都不說出來呢.jpg,"['087322.mp3', '027552.mp3', '054236.mp3']","[0.2182, 0.2089, 0.2057]","['060864.mp3', '080753.mp3', '080755.mp3']","[0.0606, 0.0611, 0.0622]"
381_等一下妳是認真的嗎.jpg,"['140872.mp3', '071622.mp3', '039530.mp3']","[0.1501, 0.1424, 0.1413]","['122358.mp3', '148210.mp3', '038819.mp3']","[0.0568, 0.0573, 0.0591]"
585_真是的.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.174, 0.1626, 0.1526]","['096403.mp3', '068600.mp3', '147412.mp3']","[0.0398, 0.0441, 0.0468]"
368_人類真是殘酷.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1827, 0.1818, 0.1702]","['105887.mp3', '057665.mp3', '059709.mp3']","[0.0377, 0.0399, 0.0399]"
823_不要吵架喔.jpg,"['070426.mp3', '083715.mp3', '131016.mp3']","[0.1758, 0.1756, 0.1683]","['096403.mp3', '096718.mp3', '122358.mp3']","[0.0359, 0.0455, 0.0492]"
154_真是會虛情假意呢.jpg,"['084154.mp3', '036388.mp3', '014738.mp3']","[0.1855, 0.1812, 0.1797]","['110447.mp3', '122358.mp3', '096403.mp3']","[0.0685, 0.076, 0.0762]"
613_我們走吧.jpg,"['055288.mp3', '012527.mp3', '064366.mp3']","[0.1817, 0.1816, 0.1812]","['122358.mp3', '096403.mp3', '073770.mp3']","[0.051, 0.0531, 0.0602]"
277_可是.jpg,"['084154.mp3', '036388.mp3', '078845.mp3']","[0.2006, 0.1911, 0.1877]","['004079.mp3', '055832.mp3', '060864.mp3']","[0.0358, 0.0472, 0.0508]"
752_怎麼回事.jpg,"['149101.mp3', '122085.mp3', '126231.mp3']","[0.1506, 0.1445, 0.1387]","['096403.mp3', '122358.mp3', '105887.mp3']","[0.0127, 0.0344, 0.0384]"
657_對不起一直瞞著大家.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1675, 0.1645, 0.1532]","['122358.mp3', '096403.mp3', '110447.mp3']","[0.0254, 0.0277, 0.0306]"
56_就由我來將它結束掉.jpg,"['087322.mp3', '027552.mp3', '054236.mp3']","[0.2078, 0.1947, 0.1935]","['122358.mp3', '080753.mp3', '060864.mp3']","[0.0562, 0.063, 0.0632]"
123_愛音愛心.jpg,"['064364.mp3', '009560.mp3', '055288.mp3']","[0.2306, 0.2202, 0.2096]","['096403.mp3', '096718.mp3', '072072.mp3']","[0.0327, 0.0476, 0.0605]"
1253_說什麼也不行.jpg,"['140872.mp3', '149953.mp3', '032687.mp3']","[0.242, 0.2364, 0.2364]","['060144.mp3', '024700.mp3', '107951.mp3']","[0.0871, 0.0896, 0.0933]"
1206_PastelPalettes的伊芙!.jpg,"['070426.mp3', '087322.mp3', '129391.mp3']","[0.1727, 0.1538, 0.1527]","['122358.mp3', '096718.mp3', '096403.mp3']","[0.029, 0.0291, 0.0311]"
717_因為好像快壞掉了.jpg,"['129391.mp3', '087324.mp3', '027547.mp3']","[0.1827, 0.1826, 0.1825]","['073770.mp3', '034257.mp3', '122358.mp3']","[0.0594, 0.0609, 0.0632]"
87_所以我才受不了大人.jpg,"['087322.mp3', '013927.mp3', '054236.mp3']","[0.1929, 0.1885, 0.1863]","['110447.mp3', '122358.mp3', '115267.mp3']","[0.0533, 0.0546, 0.0594]"
1041_我的話說完了.jpg,"['140872.mp3', '064366.mp3', '129391.mp3']","[0.1779, 0.1724, 0.1714]","['122358.mp3', '027804.mp3', '055832.mp3']","[0.0567, 0.0674, 0.0717]"
1039_我明明陪她過了三天三夜.jpg,"['087322.mp3', '055288.mp3', '054236.mp3']","[0.2065, 0.2002, 0.2]","['122358.mp3', '110447.mp3', '080753.mp3']","[0.0635, 0.0692, 0.0714]"
1198_這是妳說的喔.jpg,"['084154.mp3', '132456.mp3', '007713.mp3']","[0.152, 0.1485, 0.1449]","['110447.mp3', '110086.mp3', '105887.mp3']","[0.0391, 0.0423, 0.0432]"
1205_Mortis希望睦能繼續Ave_Mujica.jpg,"['140872.mp3', '055293.mp3', '058221.mp3']","[0.1916, 0.1869, 0.1859]","['122358.mp3', '043519.mp3', '060864.mp3']","[0.0738, 0.0807, 0.0834]"
369_我們一起叫吧.jpg,"['142579.mp3', '021707.mp3', '127266.mp3']","[0.169, 0.1655, 0.1652]","['122358.mp3', '096403.mp3', '068600.mp3']","[0.0431, 0.0463, 0.0612]"
456_雖然隸屬於同一間經紀公司.jpg,"['058212.mp3', '108961.mp3', '105413.mp3']","[0.2219, 0.2136, 0.2118]","['004079.mp3', '107952.mp3', '110447.mp3']","[0.0496, 0.0536, 0.0606]"
199_感覺不錯.jpg,"['009560.mp3', '014738.mp3', '058221.mp3']","[0.2073, 0.2026, 0.1986]","['096403.mp3', '099395.mp3', '076069.mp3']","[0.0733, 0.0738, 0.0738]"
1164_我先確認一下.jpg,"['055288.mp3', '087322.mp3', '064366.mp3']","[0.2069, 0.2012, 0.1983]","['122358.mp3', '060864.mp3', '027804.mp3']","[0.0612, 0.0664, 0.0672]"
865_怎麼辦.jpg,"['084154.mp3', '036388.mp3', '036435.mp3']","[0.1836, 0.1779, 0.1618]","['110447.mp3', '122358.mp3', '027804.mp3']","[0.0358, 0.043, 0.0526]"
16_又來了一個新人.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.1617, 0.1617, 0.1617]","['122358.mp3', '110447.mp3', '118505.mp3']","[0.0349, 0.0449, 0.0455]"
636_不錯喔.jpg,"['043018.mp3', '074386.mp3', '025029.mp3']","[0.1579, 0.1495, 0.1442]","['027804.mp3', '109905.mp3', '092292.mp3']","[0.0663, 0.068, 0.0719]"
218_等一下.jpg,"['087155.mp3', '149953.mp3', '032687.mp3']","[0.2064, 0.2038, 0.2038]","['110447.mp3', '122358.mp3', '062531.mp3']","[0.0321, 0.0359, 0.0419]"
1240_我還有工作要忙.jpg,"['087322.mp3', '058221.mp3', '014738.mp3']","[0.1912, 0.1785, 0.1737]","['122358.mp3', '074374.mp3', '110447.mp3']","[0.0408, 0.0499, 0.0503]"
1239_我明白了.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1692, 0.1644, 0.1598]","['110447.mp3', '122358.mp3', '096403.mp3']","[0.033, 0.0427, 0.0429]"
"1113_拜託妳,只要一下子就好了.jpg","['084154.mp3', '036388.mp3', '048015.mp3']","[0.182, 0.1733, 0.1692]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0369, 0.0472, 0.0547]"
1037_我得走了.jpg,"['036388.mp3', '084154.mp3', '048015.mp3']","[0.1656, 0.1639, 0.1574]","['110447.mp3', '096403.mp3', '054468.mp3']","[0.0145, 0.0218, 0.0255]"
644_可以啊可以啊.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1795, 0.1665, 0.1602]","['096403.mp3', '105887.mp3', '092292.mp3']","[0.0321, 0.0328, 0.0328]"
768_所以那不是事先策劃也不是即興演出.jpg,"['087322.mp3', '129391.mp3', '013927.mp3']","[0.1833, 0.1699, 0.1697]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0237, 0.0391, 0.0394]"
379_不是這樣的2.jpg,"['036388.mp3', '084154.mp3', '048015.mp3']","[0.1955, 0.1944, 0.1786]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0397, 0.0413, 0.0489]"
625_那麼拿起妳的劍吧.jpg,"['014738.mp3', '009560.mp3', '058221.mp3']","[0.193, 0.1907, 0.1824]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0449, 0.0449, 0.0456]"
546_妳在搞外遇嗎.jpg,"['036388.mp3', '084154.mp3', '048015.mp3']","[0.1651, 0.1641, 0.1536]","['122358.mp3', '110447.mp3', '041570.mp3']","[0.0157, 0.0202, 0.0248]"
313_好厲害喔.jpg,"['084154.mp3', '036388.mp3', '038834.mp3']","[0.1588, 0.1553, 0.1506]","['096403.mp3', '110447.mp3', '038887.mp3']","[0.0204, 0.0242, 0.0325]"
461_I_want._I_want.jpg,"['009560.mp3', '055288.mp3', '058221.mp3']","[0.2487, 0.2369, 0.2266]","['003778.mp3', '003775.mp3', '096403.mp3']","[0.0668, 0.0861, 0.087]"
1160_怎麼了.jpg,"['084154.mp3', '132456.mp3', '014809.mp3']","[0.1475, 0.1426, 0.141]","['110447.mp3', '054468.mp3', '122358.mp3']","[0.0362, 0.0415, 0.0522]"
851_姊姊.jpg,"['070426.mp3', '083715.mp3', '087324.mp3']","[0.1809, 0.1748, 0.1743]","['096403.mp3', '122358.mp3', '096718.mp3']","[0.0391, 0.0467, 0.0536]"
959_拜託妳.jpg,"['123980.mp3', '108961.mp3', '124874.mp3']","[0.1923, 0.1897, 0.1877]","['060864.mp3', '062529.mp3', '110447.mp3']","[0.0648, 0.0687, 0.0704]"
286_我沒聽過這首歌.jpg,"['084154.mp3', '132456.mp3', '036388.mp3']","[0.1773, 0.1647, 0.1629]","['038827.mp3', '038829.mp3', '110447.mp3']","[0.0576, 0.0589, 0.0603]"
231_請多多指教.jpg,"['009560.mp3', '058221.mp3', '101951.mp3']","[0.1799, 0.1794, 0.1792]","['096403.mp3', '099395.mp3', '076069.mp3']","[0.0607, 0.068, 0.068]"
260_沒有人那樣拜託妳.jpg,"['084154.mp3', '036388.mp3', '140872.mp3']","[0.1943, 0.1869, 0.1772]","['110447.mp3', '122358.mp3', '027804.mp3']","[0.0385, 0.0473, 0.0533]"
623_真的嗎.jpg,"['036388.mp3', '084154.mp3', '149099.mp3']","[0.1966, 0.1944, 0.1899]","['110447.mp3', '122358.mp3', '027804.mp3']","[0.0588, 0.0645, 0.0744]"
904_表情太僵硬囉.jpg,"['012527.mp3', '055285.mp3', '027547.mp3']","[0.1611, 0.1608, 0.1608]","['122358.mp3', '033050.mp3', '092292.mp3']","[0.0445, 0.054, 0.0572]"
949_我..我現在就很幸福了啊.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.1649, 0.1649, 0.1649]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0365, 0.0485, 0.0499]"
460_Ave_Mujica.jpg,"['084154.mp3', '048015.mp3', '132456.mp3']","[0.1592, 0.1529, 0.149]","['109905.mp3', '122358.mp3', '110447.mp3']","[0.0477, 0.0488, 0.0541]"
488_我也一樣.jpg,"['036388.mp3', '084154.mp3', '039530.mp3']","[0.1914, 0.1891, 0.1877]","['038827.mp3', '017605.mp3', '038829.mp3']","[0.0601, 0.0634, 0.0659]"
1005_在睡覺的呢.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.1699, 0.1699, 0.1699]","['122358.mp3', '049029.mp3', '033050.mp3']","[0.0506, 0.0602, 0.0602]"
360_妳唱得簡直太棒了.jpg,"['084154.mp3', '101951.mp3', '048015.mp3']","[0.2017, 0.1966, 0.1963]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0551, 0.0551, 0.0601]"
901_簡直蠢斃了.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1695, 0.1664, 0.1569]","['110447.mp3', '118505.mp3', '054468.mp3']","[0.0405, 0.0492, 0.0527]"
78_愛音模糊.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1836, 0.1794, 0.176]","['096403.mp3', '122358.mp3', '109446.mp3']","[0.0269, 0.0387, 0.0411]"
1084_大家還是很在意吧.jpg,"['084154.mp3', '132456.mp3', '014738.mp3']","[0.2086, 0.2043, 0.1998]","['096403.mp3', '096718.mp3', '115699.mp3']","[0.0636, 0.0745, 0.0827]"
249_要不要過去看看.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.1696, 0.1589, 0.1567]","['122358.mp3', '096403.mp3', '109446.mp3']","[0.029, 0.0331, 0.045]"
523_會不會怕.jpg,"['078851.mp3', '099375.mp3', '059653.mp3']","[0.271, 0.2506, 0.2506]","['033071.mp3', '004079.mp3', '018031.mp3']","[0.0232, 0.0242, 0.0358]"
384_那傢伙根本就不打算組新樂團.jpg,"['087322.mp3', '087324.mp3', '027552.mp3']","[0.2047, 0.1953, 0.1936]","['062529.mp3', '122358.mp3', '060144.mp3']","[0.0579, 0.0629, 0.0647]"
998_什麼意思_妳是哪來的情報.jpg,"['087322.mp3', '054236.mp3', '129391.mp3']","[0.1649, 0.1584, 0.1569]","['122358.mp3', '110447.mp3', '096403.mp3']","[0.0256, 0.0344, 0.0426]"
783_為什麼妳不肯站在我這邊.jpg,"['013927.mp3', '087324.mp3', '064366.mp3']","[0.1815, 0.1783, 0.1765]","['057665.mp3', '059709.mp3', '034257.mp3']","[0.0604, 0.0604, 0.0633]"
95_這樣很沒有教養喔.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1644, 0.1622, 0.1505]","['110447.mp3', '054468.mp3', '108970.mp3']","[0.0325, 0.0433, 0.0506]"
342_畢竟這是一輩子的事.jpg,"['071622.mp3', '084154.mp3', '071937.mp3']","[0.1857, 0.1837, 0.1819]","['122358.mp3', '027804.mp3', '110447.mp3']","[0.0557, 0.0638, 0.0641]"
208_是這個意思嗎.jpg,"['087322.mp3', '087324.mp3', '027547.mp3']","[0.1912, 0.1888, 0.187]","['122358.mp3', '110447.mp3', '074374.mp3']","[0.0502, 0.0656, 0.067]"
794_能用的東酉本來就該多加利用.jpg,"['087322.mp3', '055293.mp3', '027552.mp3']","[0.2155, 0.2091, 0.2057]","['062529.mp3', '098339.mp3', '080755.mp3']","[0.0649, 0.0698, 0.0698]"
919_麻煩各位了.jpg,"['096399.mp3', '071622.mp3', '045151.mp3']","[0.1772, 0.1762, 0.1754]","['080753.mp3', '122358.mp3', '060864.mp3']","[0.0529, 0.0532, 0.0542]"
806_那件事就是那件事啊.jpg,"['087322.mp3', '013927.mp3', '054236.mp3']","[0.2158, 0.2126, 0.2071]","['080753.mp3', '060864.mp3', '129398.mp3']","[0.0611, 0.0648, 0.0661]"
1088_妳什麼也沒做錯.jpg,"['013927.mp3', '127266.mp3', '087322.mp3']","[0.2235, 0.2218, 0.2176]","['096403.mp3', '122358.mp3', '142574.mp3']","[0.0729, 0.0801, 0.0825]"
422_忘記所有一切.jpg,"['054236.mp3', '087322.mp3', '055293.mp3']","[0.1991, 0.1987, 0.1936]","['122358.mp3', '024363.mp3', '129398.mp3']","[0.0632, 0.0795, 0.0797]"
423_我不是說過了嗎.jpg,"['084154.mp3', '036388.mp3', '071622.mp3']","[0.16, 0.1554, 0.1495]","['110447.mp3', '122358.mp3', '076069.mp3']","[0.0319, 0.0327, 0.033]"
96_睦：是這樣嗎.jpg,"['055288.mp3', '011951.mp3', '021707.mp3']","[0.1826, 0.1788, 0.1775]","['096403.mp3', '003778.mp3', '027611.mp3']","[0.0475, 0.0502, 0.0506]"
"1072_不用了,我有帶.jpg","['101951.mp3', '014738.mp3', '058221.mp3']","[0.219, 0.2156, 0.2103]","['118505.mp3', '057665.mp3', '059709.mp3']","[0.0642, 0.0674, 0.0674]"
"638_之前拋棄了我,現在還有臉回來.jpg","['087322.mp3', '013927.mp3', '021707.mp3']","[0.23, 0.2291, 0.2212]","['096403.mp3', '110447.mp3', '072290.mp3']","[0.0642, 0.0684, 0.0743]"
764_我看這樣吧.jpg,"['070426.mp3', '055285.mp3', '027547.mp3']","[0.1796, 0.1757, 0.1757]","['096403.mp3', '122358.mp3', '059709.mp3']","[0.0519, 0.0533, 0.0537]"
1244_有趣的女孩子.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.1625, 0.1625, 0.1625]","['122358.mp3', '092292.mp3', '076069.mp3']","[0.0399, 0.0463, 0.0466]"
1184_真可憐.jpg,"['013927.mp3', '087324.mp3', '087322.mp3']","[0.188, 0.1866, 0.1862]","['122358.mp3', '096403.mp3', '062529.mp3']","[0.0562, 0.0571, 0.0622]"
786_真的嗎_裡帳也沒有.jpg,"['054236.mp3', '013927.mp3', '087322.mp3']","[0.2068, 0.2051, 0.2027]","['122358.mp3', '044950.mp3', '107951.mp3']","[0.0419, 0.0571, 0.0573]"
1103_我一定會拯救妳.jpg,"['140872.mp3', '039530.mp3', '045151.mp3']","[0.1879, 0.1851, 0.1822]","['080753.mp3', '060864.mp3', '080755.mp3']","[0.0679, 0.069, 0.0736]"
445_背景複雜的人恐怕.jpg,"['056648.mp3', '130369.mp3', '123439.mp3']","[0.1149, 0.1098, 0.1091]","['038827.mp3', '122358.mp3', '059709.mp3']","[0.0207, 0.0236, 0.0286]"
39_我考慮一下吧.jpg,"['070426.mp3', '074386.mp3', '064364.mp3']","[0.1901, 0.1784, 0.1745]","['096403.mp3', '096718.mp3', '068600.mp3']","[0.0123, 0.0315, 0.0341]"
