image,top_3_songs,top_3_scores,bottom_3_songs,bottom_3_scores
要不要先決定一下今後該怎麼辦_0512.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[18.8472, 14.1515, 13.6656]","['Nintendo Wii - Mii Channel Theme.mp3', 'Spongebob Music - Background Music (HD).mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3']","[8.4755, 8.7243, 9.1214]"
這是當然的_0261.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[15.9296, 15.3966, 14.8071]","['Sneaky Adventure - Background Music (HD).mp3', 'sans..mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[9.8975, 10.3715, 10.3981]"
嘴巴裡面都還刺刺的_0483.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', 'Sad Violin - Sound Effect (HD).mp3']","[17.5485, 13.8908, 13.2611]","['Nintendo Wii - Mii Channel Theme.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Spongebob Music - Background Music (HD).mp3']","[9.4658, 9.8684, 9.9663]"
然後賦予新的生命_0415.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'C418  - Sweden - Minecraft Volume Alpha.mp3']","[17.004, 16.5122, 15.2842]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[11.2549, 11.3297, 11.8678]"
也太大了吧_0572.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[17.3618, 15.4874, 13.7819]","['Wii Shop Channel Main Theme (HQ).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'sans..mp3']","[9.3403, 10.2625, 11.0371]"
我就是受不了妳這點_0319.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'C418  - Sweden - Minecraft Volume Alpha.mp3']","[15.5278, 15.498, 13.2736]","['Wii Shop Channel Main Theme (HQ).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[9.5924, 10.3054, 10.3998]"
這又沒什麼好說的_0192.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Kirby dream land theme song.mp3']","[19.2541, 15.5227, 13.1175]","['Wii Shop Channel Main Theme (HQ).mp3', 'Sneaky Adventure - Background Music (HD).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[9.1529, 10.0568, 10.3224]"
多麼虎頭蛇尾的結局_0017.jpg,"['Sad Violin - Sound Effect (HD).mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[15.4245, 14.1911, 13.3113]","['Nintendo Wii - Mii Channel Theme.mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[8.0984, 8.8233, 8.8811]"
等一下啦.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[15.6227, 15.154, 12.1179]","['sans..mp3', 'Sneaky Adventure - Background Music (HD).mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[7.1563, 7.8308, 8.1109]"
對不起_最近都沒更新影片_0346.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[18.8535, 15.5779, 13.6341]","['Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3', 'Sneaky Adventure - Background Music (HD).mp3', 'Spongebob Music - Background Music (HD).mp3']","[9.5124, 9.8401, 10.0491]"
我才數到3喔_0488.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Sanctuary Guardians.mp3']","[19.1215, 16.8321, 14.7307]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[9.335, 10.2155, 10.5745]"
是嗎.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[15.4563, 14.1033, 12.4987]","['Sneaky Adventure - Background Music (HD).mp3', 'sans..mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[7.4908, 7.4937, 7.9951]"
這是最後的警告.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[19.6346, 15.2264, 13.65]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Spongebob Music - Background Music (HD).mp3']","[8.9419, 9.3004, 10.5561]"
我還有事得處理_0247.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Sneaky Adventure - Background Music (HD).mp3', '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3']","[18.3618, 16.9855, 16.9292]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[10.3937, 10.864, 11.89]"
和誰_0218.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Sneaky Adventure - Background Music (HD).mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[18.1815, 13.7504, 13.4617]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[9.1526, 9.2208, 9.7769]"
可說是殘酷的現實.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[18.4865, 14.2216, 12.8708]","['Nintendo Wii - Mii Channel Theme.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[8.3223, 9.17, 9.4909]"
戲已劇終_0710.jpg,"['sans..mp3', 'Scheming Weasel Faster (Kevin Macleod) - Background Music (HD).mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[14.9518, 14.8135, 14.6064]","['Nintendo Wii - Mii Channel Theme.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3']","[10.831, 10.884, 11.2005]"
我不在乎_0204.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Scheming Weasel Faster (Kevin Macleod) - Background Music (HD).mp3']","[19.5101, 14.2933, 13.2797]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[8.4753, 8.7048, 9.6652]"
妳一定很痛苦吧_0608.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Sad Violin - Sound Effect (HD).mp3']","[17.1477, 15.175, 14.9842]","['Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[8.742, 9.1731, 11.4658]"
哪有啊_0241.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[21.4298, 19.7843, 16.734]","['Nintendo Wii - Mii Channel Theme.mp3', 'C418  - Sweden - Minecraft Volume Alpha.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3']","[11.2694, 11.4784, 11.719]"
非常謝謝各位_0478.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[17.0077, 15.0696, 12.313]","['Nintendo Wii - Mii Channel Theme.mp3', 'Wii Shop Channel Main Theme (HQ).mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[8.3187, 8.4738, 9.566]"
我不都說不行了嗎_0427.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[17.9804, 15.1369, 14.2717]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[8.8379, 9.3348, 9.8343]"
也可以搬去其他更寬敞的地方_0687.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[16.6601, 13.1721, 12.6643]","['Wii Shop Channel Main Theme (HQ).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Nintendo Wii - Mii Channel Theme.mp3']","[8.735, 9.4469, 9.7643]"
(10_又恨又愛)_0710.jpg,"['sans..mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[16.9709, 16.3495, 16.1445]","['Spongebob Music - Background Music (HD).mp3', '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Nintendo Wii - Mii Channel Theme.mp3']","[11.2091, 11.763, 12.115]"
妳不願意嗎_0438.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Sanctuary Guardians.mp3']","[18.7741, 15.8604, 15.1577]","['Nintendo Wii - Mii Channel Theme.mp3', 'C418  - Sweden - Minecraft Volume Alpha.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3']","[10.6042, 10.6146, 10.7422]"
我沒說過那種話.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', 'sans..mp3']","[19.9355, 15.6687, 15.5479]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Spongebob Music - Background Music (HD).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[10.0006, 10.0191, 10.7255]"
對不起_都怪我這麼沒用_0167.jpg,"['HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', 'Weezer - Buddy Holly (2024 Remaster).mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[19.8797, 19.7639, 18.5203]","['Spongebob Music - Background Music (HD).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3']","[10.1528, 10.7497, 13.4051]"
如果能見她的話_0029.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'sans..mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[18.4618, 14.7709, 14.7092]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Spongebob Music - Background Music (HD).mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[10.2935, 10.4444, 10.9474]"
妳很煩欸.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'C418  - Sweden - Minecraft Volume Alpha.mp3']","[16.6535, 16.4941, 13.8976]","['Wii Shop Channel Main Theme (HQ).mp3', 'sans..mp3', 'Nintendo Wii - Mii Channel Theme.mp3']","[10.6422, 10.7934, 10.8336]"
是嗎2.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Kirby dream land theme song.mp3']","[19.3208, 16.3937, 15.046]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Wii Shop Channel Main Theme (HQ).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[10.2817, 10.5261, 11.1607]"
我現在很生氣_0395.jpg,"['Amazing Plan - Distressed - Kevin MacLeod.mp3', 'C418  - Sweden - Minecraft Volume Alpha.mp3', '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3']","[13.5228, 13.4736, 13.3533]","['Nintendo Wii - Mii Channel Theme.mp3', 'Wii Shop Channel Main Theme (HQ).mp3', 'Nothing Beats a Jet2holiday ｜ Sale ｜ Family ｜ TV advert.mp3']","[10.1777, 11.3389, 11.3539]"
不爽世.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Kirby dream land theme song.mp3', '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3']","[17.7858, 14.4134, 14.3022]","['Wii Shop Channel Main Theme (HQ).mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Nothing Beats a Jet2holiday ｜ Sale ｜ Family ｜ TV advert.mp3']","[10.0748, 10.9117, 10.9327]"
我可以用嗎.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[17.7948, 13.1391, 12.6524]","['Wii Shop Channel Main Theme (HQ).mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[8.9791, 10.0027, 10.3373]"
來吧_甦醒之夜到來了_0012.jpg,"['sans..mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[16.8887, 16.1405, 15.5712]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Spongebob Music - Background Music (HD).mp3', 'Nintendo Wii - Mii Channel Theme.mp3']","[10.2393, 10.6322, 10.9577]"
為什麼不應門_0369.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Sanctuary Guardians.mp3']","[14.9614, 11.2194, 11.1677]","['Sneaky Adventure - Background Music (HD).mp3', 'sans..mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[7.7809, 8.4534, 8.6912]"
妳也在啊_0092.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[18.522, 14.2022, 12.2331]","['Wii Shop Channel Main Theme (HQ).mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[9.4295, 9.5108, 9.6017]"
怎麼辦_0377.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Sneaky Adventure - Background Music (HD).mp3']","[16.3916, 15.8835, 13.9665]","['Nintendo Wii - Mii Channel Theme.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[9.6321, 9.9553, 10.2145]"
喊MyGO喔.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[16.4276, 15.9178, 12.4427]","['Wii Shop Channel Main Theme (HQ).mp3', 'Sneaky Adventure - Background Music (HD).mp3', 'Scheming Weasel Faster (Kevin Macleod) - Background Music (HD).mp3']","[8.9123, 9.3181, 9.5332]"
妳都說交給妳了_0409.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Scheming Weasel Faster (Kevin Macleod) - Background Music (HD).mp3', '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3']","[19.8799, 16.8878, 16.5604]","['Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'C418  - Sweden - Minecraft Volume Alpha.mp3']","[9.2847, 9.4943, 11.0194]"
我們是My60_0258.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[19.0223, 14.666, 13.4148]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Spongebob Music - Background Music (HD).mp3']","[9.8589, 9.964, 10.2198]"
在那裡_0225.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Kirby dream land theme song.mp3']","[16.7894, 12.7317, 12.6722]","['Wii Shop Channel Main Theme (HQ).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3']","[8.9183, 9.5259, 9.9689]"
打擾了_0260.jpg,"['Sneaky Adventure - Background Music (HD).mp3', 'sans..mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3""]","[18.5704, 17.6531, 17.2276]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Spongebob Music - Background Music (HD).mp3']","[10.3034, 11.4415, 12.5065]"
那我也要.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[19.4545, 16.5298, 14.3644]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Wii Shop Channel Main Theme (HQ).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[10.4053, 10.4237, 10.6339]"
還不能結束啊_0633.jpg,"['C418  - Sweden - Minecraft Volume Alpha.mp3', 'Sneaky Adventure - Background Music (HD).mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3""]","[14.5332, 14.0668, 14.0216]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3', 'Nintendo Wii - Mii Channel Theme.mp3']","[10.6719, 10.6903, 10.7266]"
會不會怕_0304.jpg,"['Scheming Weasel Faster (Kevin Macleod) - Background Music (HD).mp3', 'Sneaky Adventure - Background Music (HD).mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3""]","[19.0375, 18.3543, 16.5413]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Spongebob Music - Background Music (HD).mp3']","[8.7258, 8.9713, 10.2773]"
我的話還沒有說完_0044.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[17.5706, 13.6461, 12.8283]","['Nintendo Wii - Mii Channel Theme.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[8.3306, 8.646, 8.7724]"
爽世大小眼.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Sanctuary Guardians.mp3']","[18.8813, 16.8492, 14.8205]","['Wii Shop Channel Main Theme (HQ).mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3']","[10.4691, 10.6311, 11.257]"
我的功夫還不到家啦_0280.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Amazing Plan - Distressed - Kevin MacLeod.mp3', ""It's Going Down Now.mp3""]","[15.0506, 14.3172, 12.834]","['Wii Shop Channel Main Theme (HQ).mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Scheming Weasel Faster (Kevin Macleod) - Background Music (HD).mp3']","[8.7922, 10.035, 10.255]"
為什麼妳都不回覆呢_0157.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[16.2154, 15.9766, 13.9158]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wii Shop Channel Main Theme (HQ).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[8.9063, 9.0088, 9.1215]"
我怕又會有這種狀況_0573.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'C418  - Sweden - Minecraft Volume Alpha.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3""]","[15.3507, 11.7493, 11.4365]","['Nintendo Wii - Mii Channel Theme.mp3', 'sans..mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3']","[7.5432, 8.4639, 8.5114]"
有點不太能想像呢.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Weezer - Buddy Holly (2024 Remaster).mp3']","[20.861, 19.0061, 17.4511]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[11.7074, 12.0888, 12.9956]"
